user_name,login_auth_attempts,failed_logins,hosts_accessed,processes_started,privileged_actions,mapped_credentials
Comp970475$,2171,0,7,901,40,718
Comp970485$,1171,0,3,16193,21,582
Comp970757$,660,0,3,334,18,363
Comp970906$,888,0,2,876,45,441
Comp970926$,229,0,3,0,3,128
Comp970942$,1395,1,5,1515,77,689
Comp971273$,867,0,5,752,54,433
Comp971497$,912,0,2,0,17,486
Comp971519$,825,5,4,629,30,420
Comp971629$,837,0,2,861,22,446
Comp972006$,196,3,3,270,9,106
Comp972153$,918,0,2,771,42,443
Comp972242$,1039,2,5,921,21,542
Comp972390$,1062,0,2,861,41,551
Comp972417$,346,0,4,878,26,169
Comp972498$,948,0,4,1090,24,492
Comp972678$,1094,0,4,1801,38,570
Comp972679$,155,0,1,0,0,82
Comp972680$,987,0,2,828,19,525
Comp972806$,320,0,1,0,0,184
Comp972883$,945,0,2,818,55,460
Comp972924$,535,0,3,1275,36,243
Comp973150$,175,0,2,0,3,101
Comp973274$,143,0,3,128,8,76
Comp973310$,703,0,4,0,12,395
Comp973359$,24,0,1,0,0,17
Comp973435$,897,0,3,854,47,464
Comp973678$,525,0,1,0,0,286
Comp973709$,778,0,3,764,18,408
Comp973959$,825,0,2,785,37,418
Comp973999$,96,0,4,115,5,54
Comp974053$,1157,1,4,1164,73,565
Comp974312$,1113,23,6,1323,39,561
Comp974663$,902,0,2,1659,19,484
Comp974709$,1228,1,3,868,43,630
Comp974838$,224,0,3,0,2,132
Comp974968$,787,0,2,815,22,420
Comp975065$,898,0,2,826,43,448
Comp975174$,1009,0,5,1014,36,526
Comp975282$,598,2,5,655,29,306
Comp975290$,845,0,3,0,13,466
Comp976321$,913,1,4,904,39,455
Comp976329$,838,0,3,819,23,450
Comp976347$,859,0,3,765,34,421
Comp976393$,817,0,4,922,43,409
Comp976416$,202,0,3,0,4,115
Comp976456$,709,0,3,818,16,385
Comp976562$,826,0,4,0,18,435
Comp976633$,215,0,5,270,12,104
Comp976763$,984,0,2,964,25,524
Comp976802$,860,0,1,0,0,494
Comp976899$,345,0,4,548,29,163
Comp977056$,4321,0,2,0,1438,4
Comp977072$,158,0,3,0,4,88
Comp977077$,677,0,2,715,20,355
Comp977133$,689,0,5,0,10,381
Comp977153$,174,0,3,248,14,85
Comp977186$,86,2,4,67,3,48
Comp977339$,638,0,4,899,24,321
Comp977399$,313,0,4,453,10,161
Comp977504$,834,0,3,723,18,431
Comp977645$,733,0,3,789,34,363
Comp977666$,936,0,4,1289,21,506
Comp977719$,1183,0,2,875,67,578
Comp977858$,831,0,5,921,33,444
Comp977990$,1189,0,6,843,46,621
Comp978013$,1388,0,1,0,2,781
Comp978036$,892,0,3,0,16,478
Comp978086$,1052,0,4,1560,20,561
Comp978146$,947,0,4,657,34,477
Comp978271$,836,0,2,737,19,452
Comp978490$,984,0,3,1336,37,501
Comp978637$,1370,0,2,12277,291,463
Comp978819$,1037,0,2,1863,45,501
Comp978988$,137,0,4,232,7,72
Comp978989$,1073,0,1,0,0,630
Comp979002$,236,4,5,303,9,122
Comp979071$,664,0,2,587,22,0
Comp979181$,760,0,2,783,17,405
Comp979205$,18,0,1,0,0,12
Comp979259$,933,0,2,833,43,476
Comp979261$,60,0,2,38,1,38
Comp979454$,490,0,3,336,22,231
Comp979513$,993,1,3,924,42,500
Comp979633$,241,0,5,692,15,122
Comp979643$,677,0,3,1319,43,313
Comp979670$,842,2,4,998,32,429
Comp979671$,1030,3,3,849,19,548
Comp979889$,531,0,3,619,20,0
Comp979943$,1132,0,4,1186,23,595
Comp979952$,972,0,3,867,37,506
Comp980063$,1330,1,5,1224,76,660
Comp980094$,1395,0,3,1472,37,731
Comp980152$,1194,0,6,1336,75,598
Comp980211$,706,0,4,847,33,356
Comp980220$,644,0,3,633,21,286
Comp980304$,904,0,3,802,40,458
Comp980333$,758,1,3,912,21,399
Comp980401$,892,0,6,912,38,443
Comp980454$,958,0,7,1185,18,520
Comp980603$,161,0,4,264,12,83
Comp980667$,851,0,2,0,16,463
Comp980809$,572,0,5,604,31,290
Comp980855$,637,0,3,811,20,331
Comp980941$,1030,0,4,931,54,520
Comp980942$,922,0,4,1002,19,493
Comp980976$,278,0,3,241,11,143
Comp981062$,817,0,4,0,15,418
Comp981171$,999,1,3,883,19,537
Comp981237$,571,0,3,644,26,268
Comp981301$,504,0,2,1373,18,249
Comp981421$,898,0,5,1083,30,476
Comp981541$,983,0,2,0,0,561
Comp981552$,480,0,2,345,27,224
Comp981680$,947,0,5,1044,23,508
Comp981702$,819,0,1,0,0,449
Comp981741$,458,0,5,444,24,223
Comp981899$,978,0,6,5074,50,493
Comp981959$,1326,0,3,987,44,700
Comp982008$,597,0,3,608,19,1
Comp982080$,686,0,2,0,0,382
Comp982183$,804,0,2,807,86,345
Comp982315$,669,0,5,700,39,323
Comp982375$,927,0,3,1048,39,473
Comp982384$,368,1,4,412,17,187
Comp982456$,1216,0,4,1261,54,610
Comp982487$,538,0,2,700,22,258
Comp982682$,608,0,2,307,19,306
Comp982884$,340,0,4,372,13,175
Comp982892$,942,0,3,1041,38,482
Comp982965$,1333,0,4,993,45,700
Comp982992$,23,0,2,30,2,13
Comp983133$,990,0,3,0,16,538
Comp983192$,893,0,2,830,40,459
Comp983298$,126,0,3,155,6,67
Comp983340$,955,0,6,1021,42,455
Comp983612$,1004,0,3,1067,40,518
Comp983778$,659,0,2,764,19,337
Comp983807$,964,0,4,1046,38,497
Comp983832$,661,9,3,772,33,308
Comp984035$,856,0,2,821,42,440
Comp984036$,12354,1,6,977,22,6206
Comp984077$,548,0,2,757,26,264
Comp984103$,795,0,4,0,16,422
Comp984300$,916,0,2,815,43,471
Comp984400$,983,0,2,846,39,508
Comp984447$,846,0,3,897,22,452
Comp984520$,960,0,2,837,39,482
Comp984529$,740,0,3,887,37,371
Comp984647$,680,0,3,805,19,353
Comp984765$,902,0,4,1068,21,481
Comp984814$,217,0,3,351,26,90
Comp985011$,314,0,1,0,0,203
Comp985108$,886,0,3,862,28,474
Comp985218$,1245,0,2,1533,45,634
Comp985315$,667,0,4,665,47,66
Comp985316$,1314,0,4,933,21,694
Comp985394$,251,1,3,366,26,118
Comp985464$,179,2,4,1114,11,74
Comp985504$,943,0,3,863,40,482
Comp985693$,800,0,3,858,41,395
Comp985762$,376,0,5,0,3,96
Comp986051$,1718,0,8,1362,79,484
Comp986164$,1080,0,4,1513,69,536
Comp986243$,517,0,3,602,20,2
Comp986486$,800,0,2,757,23,419
Comp986664$,790,0,3,0,12,412
Comp986689$,1041,0,5,1303,76,503
Comp986698$,1042,0,5,1019,34,551
Comp986714$,856,0,5,758,51,427
Comp986737$,850,0,3,0,18,461
Comp987153$,39,0,2,0,0,27
Comp987162$,1189,0,6,835,46,490
Comp987228$,1005,0,3,1020,36,518
Comp987244$,1128,0,3,1019,53,567
Comp987259$,1009,0,2,783,41,517
Comp987439$,970,2,3,1076,24,506
Comp987557$,950,0,4,955,35,493
Comp987563$,288,0,5,294,11,160
Comp987750$,1075,0,5,1070,41,549
Comp987854$,995,0,5,971,22,527
Comp987905$,906,0,4,1031,24,471
Comp988334$,404,0,5,0,5,194
Comp988492$,990,0,5,966,43,503
Comp988647$,955,0,2,0,17,514
Comp988712$,823,1,4,1895,42,406
Comp988765$,784,0,2,787,19,413
Comp988803$,744,0,1,0,0,419
Comp989232$,925,0,4,1229,24,492
Comp989307$,743,0,3,807,52,349
Comp989334$,784,0,4,909,21,410
Comp989373$,1043,0,2,867,36,545
Comp989545$,1494,0,4,868,39,752
Comp989660$,413,0,5,452,22,204
Comp989704$,356,1,3,551,32,150
Comp989789$,102,0,4,133,6,55
Comp989950$,1344,0,5,977,41,700
Comp989973$,1099,0,3,3623,48,551
Comp990029$,1123,0,5,975,37,589
Comp990118$,1395,0,4,1727,42,707
Comp990150$,40,0,2,8,1,29
Comp990273$,254,0,3,0,2,144
Comp990295$,26,0,1,0,0,18
Comp990306$,988,0,3,914,20,527
Comp990752$,69,0,2,43,2,43
Comp990836$,640,0,2,4932,18,0
Comp990927$,59,0,2,38,4,32
Comp990940$,791,1,3,1236,25,410
Comp991152$,992,42,3,0,17,518
Comp991393$,986,0,3,1247,63,494
Comp991468$,289,0,4,288,19,139
Comp991490$,77,2,3,146,10,34
Comp991495$,820,0,3,729,16,436
Comp991499$,269,0,5,394,21,132
Comp991577$,138,0,4,106,4,45
Comp991643$,972,12,4,1693,48,471
Comp991693$,783,0,5,929,22,394
Comp991800$,739,2,4,871,43,368
Comp991825$,840,0,5,819,50,424
Comp991918$,237,0,4,0,2,138
Comp991961$,981,0,3,1052,37,504
Comp992005$,832,0,4,881,41,423
Comp992025$,357,0,6,476,14,180
Comp992157$,885,0,3,884,20,472
Comp992403$,423,0,4,425,17,205
Comp992444$,733,0,2,781,19,385
Comp992489$,171,1,5,312,14,81
Comp992498$,649,0,2,839,20,349
Comp992531$,925,0,5,901,19,498
Comp992677$,459,226,2,539,2,455
Comp992712$,1059,0,3,1139,62,533
Comp992748$,951,0,2,907,24,507
Comp992775$,500,0,2,598,19,0
Comp992921$,886,0,2,937,43,454
Comp992962$,1005,0,5,1069,44,511
Comp993001$,1314,67,7,13495,174,335
Comp993149$,1047,0,4,6,17,572
Comp993203$,313,1,5,924,18,155
Comp993380$,605,0,2,825,34,287
Comp993396$,251,0,4,332,12,122
Comp993576$,1008,0,3,0,17,544
Comp993593$,1150,0,3,895,42,571
Comp993644$,1138,0,3,914,61,571
Comp993654$,876,0,2,903,18,472
Comp993678$,897,0,4,865,20,481
Comp994086$,1242,0,4,0,17,666
Comp994256$,660,0,3,810,39,314
Comp994434$,739,0,4,956,85,339
Comp994513$,1102,2,5,1137,47,546
Comp994617$,978,0,4,916,21,521
Comp994673$,950,0,3,793,38,483
Comp994705$,884,0,2,0,18,476
Comp994716$,1110,0,5,0,29,599
Comp995081$,1066,0,6,966,42,556
Comp995176$,679,0,2,0,18,361
Comp995183$,4000,1,4,14367,285,1815
Comp995218$,323,0,2,0,4,189
Comp995332$,934,0,3,818,46,449
Comp995382$,6,0,1,0,0,5
Comp995416$,725,0,3,870,19,381
Comp995548$,316,0,3,0,4,180
Comp995641$,397,0,6,406,20,202
Comp995667$,856,0,2,876,40,439
Comp995763$,204,0,3,193,15,102
Comp996141$,944,2,5,1164,19,502
Comp996144$,1116,0,2,744,23,571
Comp996298$,1085,0,2,899,37,568
Comp996404$,1096,0,4,1775,35,574
Comp996415$,648,0,3,21797,24,323
Comp996431$,1167,0,3,1577,75,578
Comp996633$,1130,1,4,1254,41,575
Comp996714$,840,2,3,874,20,452
Comp996923$,1096,0,3,1182,44,571
Comp997074$,928,1,3,1817,45,466
Comp997078$,881,0,2,780,17,474
Comp997249$,425,0,5,439,29,180
Comp997424$,747,0,3,1549,44,359
Comp997497$,770,0,2,754,42,371
Comp997513$,903,0,3,1247,40,463
Comp997533$,886,0,2,702,19,444
Comp997594$,305,0,4,475,16,147
Comp997622$,265,0,4,266,13,138
Comp997779$,914,0,2,850,23,489
Comp997854$,6611,0,5,961,23,3337
Comp997946$,997,0,2,901,40,509
Comp998319$,73,0,3,184,4,37
Comp998377$,927,0,2,0,14,501
Comp998414$,362,0,3,0,3,202
Comp998433$,907,0,7,1112,21,482
Comp998589$,185,0,5,185,12,97
Comp998680$,940,0,4,800,45,466
Comp998743$,836,0,3,761,21,451
Comp998886$,856,0,2,936,40,429
Comp998934$,940,0,3,1396,40,478
Comp998943$,1081,0,5,1283,74,526
Comp999028$,326,160,2,534,2,322
Comp999089$,1026,0,2,893,27,543
Comp999314$,6715,0,4,1219,44,3365
Comp999333$,1020,0,4,1073,36,526
Comp999347$,925,0,2,992,43,468
Comp999467$,730,0,2,819,39,371
Comp999477$,1138,0,2,1029,54,581
Comp999606$,1032,0,4,905,45,544
User000083,7934,0,6,52,0,3955
User000089,578,0,3,29,0,300
User000144,248,0,3,0,0,179
User000185,984,0,7,118,0,496
User000336,987,0,5,29,0,705
User000648,781,0,8,109,0,426
User000668,26,0,1,0,0,26
User000708,1498,0,3,21,0,1480
User000827,804,0,8,61,1,227
User000917,1043,0,7,68,1,528
User000992,1614,0,10,142,58,851
User001035,7756,0,6,108,0,3902
User001173,1003,0,6,55,1,509
User001230,494,0,5,23,0,239
User001338,1844,0,7,22,0,997
User001465,791,0,7,41,1,409
User001516,185,0,4,66,0,112
User001590,9334,0,7,67,1,4814
User001636,628,0,5,65,0,338
User001888,212,0,1,0,0,197
User002160,263,0,5,94,0,139
User002229,10253,0,4,36,0,4534
User002288,2,0,1,0,0,2
User002565,1172,0,8,19,0,634
User002920,261,0,3,13,1,134
User003040,27,0,1,0,0,27
User003141,1426,0,10,55,4,714
User003210,1008,0,10,64,0,536
User003252,14529,0,3,0,1,7287
User003259,817,0,7,324,3,419
User003364,206,0,4,77,3,114
User003554,665,0,4,189,0,454
User003614,242,0,8,112,0,134
User003721,6070,0,6,127,0,3041
User003911,347,0,8,0,0,191
User003975,901,0,5,77,1,469
User004037,1508,0,8,200,3,841
User004057,628,0,3,43,14,340
User004104,4731,0,7,46,0,2382
User004172,4118,0,4,78,8,2085
User004230,1111,0,6,38,4,731
User004246,601,0,8,59,2,314
User004283,754,0,6,105,1,406
User004340,190,0,4,38,5,105
User004401,764,0,3,5,0,384
User004667,923,0,4,29,0,483
User004826,1066,0,1,0,0,1066
User004909,212,0,5,123,0,123
User005144,199,0,1,0,0,5
User005235,951,0,6,36,2,667
User005336,355,0,3,24,0,352
User005643,1,0,1,2,0,0
User005646,502,0,5,35,0,271
User005689,605,0,3,29,0,465
User005789,256,0,7,68,0,139
User006226,10514,5210,11,752,0,10425
User006352,2852,0,7,85,0,1649
User006378,236,0,4,84,0,122
User006443,260,0,1,0,0,96
User006503,1077,0,4,53,0,713
User006541,659,0,6,57,1,348
User006701,4452,0,2,0,1,3000
User006714,1465,0,5,202,0,832
User006926,258,0,1,0,0,258
User007038,633,0,5,0,0,379
User007121,96,0,1,0,0,0
User007423,618,0,7,87,0,494
User007442,1633,0,6,71,2,874
User007574,1569,0,6,0,310,788
User007609,80,0,4,34,1,46
User007807,1050,0,10,71,0,715
User007891,1067,0,6,347,0,738
User007972,774,54,6,45,3,366
User007982,3725,0,4,62,0,1871
User008011,370,0,6,88,11,205
User008028,8,4,4,0,0,8
User008168,367,0,1,0,0,367
User008223,2,0,1,11,0,0
User008557,6,0,1,0,0,6
User008569,909,0,3,0,0,481
User008612,276,0,2,0,0,138
User008670,2,0,1,0,0,2
User008702,1163,0,6,222,9,820
User009131,552,0,6,111,0,284
User009222,479,0,3,41,0,401
User009489,4,0,1,0,0,4
User009611,435,0,2,0,0,232
User009667,320,0,5,103,5,177
User009676,835,0,10,121,0,424
User009724,2119,0,1,0,0,2119
User009808,104,0,4,21,4,50
User009817,310,0,1,0,0,310
User009851,829,0,7,97,4,589
User009969,757,0,5,163,7,401
User010041,240,0,1,0,0,240
User010192,20,0,1,0,0,20
User010215,486,0,6,42,0,258
User010279,1069,0,1,0,0,1069
User010284,569,0,9,142,0,325
User010356,423,0,6,100,10,238
User010377,1113,0,3,11,2,311
User010437,96,0,4,53,0,51
User010442,1053,0,7,110,1,623
User010613,207,0,3,58,0,0
User010703,919,0,3,30,0,465
User010804,498,0,4,29,0,294
User010932,9,0,1,0,0,9
User010967,741,0,4,39,0,358
User011033,492,0,2,15,0,272
User011101,231,0,5,137,0,129
User011111,1083,0,3,120,0,797
User011315,1210,0,9,6,2,651
User011554,562,0,5,35,0,322
User011625,500,0,1,0,0,376
User011760,536,0,6,47,0,312
User011772,11638,0,11,131,0,5977
User011800,534,0,4,29,0,279
User011811,43,18,3,82,1,36
User011846,26686,0,9,98,14,15978
User011900,584,0,9,134,0,306
User012099,1253,0,5,232,0,718
User012373,2,0,1,0,0,2
User012393,454,0,5,29,0,210
User012684,7,0,1,12,2,1
User012860,1598,39,5,26,0,1080
User012883,1035,0,4,71,0,643
User013119,6294,0,1,0,0,6135
User013257,19907,0,6,0,0,10046
User013260,585,0,3,9,0,319
User013315,1615,0,8,21,0,845
User013602,470,0,2,0,0,249
User013905,2,0,1,0,0,2
User013961,488,0,5,45,0,232
User013987,868,0,6,287,0,630
User014043,658,0,4,37,0,355
User014187,373,0,2,0,0,370
User014219,583,0,3,29,0,309
User014226,0,0,3,4419,0,0
User014346,4,0,1,0,0,4
User014512,438,1,7,135,0,251
User014587,542,0,7,116,5,301
User014743,226,0,4,39,12,105
User014984,682,0,9,103,0,345
User015282,663,0,3,7,0,353
User015385,328,0,1,0,0,328
User015659,5970,2218,8,78,1,956
User015677,895,0,7,76,3,641
User015833,1074,0,4,104,0,704
User015869,503,0,2,5,0,267
User015915,1320,2,8,127,2,683
User016006,6323,0,2,0,0,3513
User016078,4,0,1,0,0,4
User016231,14648,0,6,8,1,7405
User016428,1007,0,3,24,0,719
User016458,1826,0,4,13,0,984
User016733,44,0,1,0,0,0
User016735,447,0,6,118,0,251
User016863,982,0,9,79,0,541
User016867,2,0,1,0,1,0
User016888,834,0,9,191,0,453
User016942,613,0,8,35,5,348
User016961,543,0,6,473,0,283
User017049,16,0,1,0,0,16
User017080,293,0,1,0,0,293
User017228,1400,0,9,292,1,895
User017320,744,0,5,71,0,561
User017405,2629,0,1,0,0,0
User017556,900,0,5,0,0,483
User017798,776,0,5,73,30,402
User017872,1350,0,5,39,6,729
User017985,805,0,8,111,0,458
User018009,322,0,2,0,0,320
User018079,718,0,4,575,0,364
User018094,778,0,7,364,0,417
User018098,549,0,5,15,0,451
User018262,179,0,3,14,0,98
User018396,2,0,1,0,0,2
User018418,1188,0,5,0,1,661
User018426,519,0,8,86,4,291
User018553,17,0,1,0,0,17
User018595,925,0,8,46,11,473
User018791,610,0,5,17,6,326
User019102,1438,0,6,93,0,738
User019213,143,0,5,11,0,81
User019248,619,0,4,134,0,330
User019263,7739,0,5,55,0,3909
User019287,812,0,3,29,0,556
User019362,576,0,4,12,2,318
User019461,780,0,6,10,1,445
User019562,72,0,1,0,0,72
User019814,623,0,5,54,0,333
User020264,1245,0,7,80,0,605
User020457,2544,0,6,2,0,1401
User020489,1405,0,4,58,0,749
User020513,615,0,1,0,0,388
User020518,3095,0,6,21,0,1452
User020529,794,0,2,0,0,389
User020611,24,0,2,0,0,14
User020828,1462,0,11,87,0,794
User020867,163,0,5,76,0,96
User020901,238,0,1,0,0,238
User020902,23,0,2,0,0,16
User021082,472,0,4,70,0,232
User021118,115,0,3,26,1,41
User021123,322,0,1,0,0,322
User021156,13564,0,3,0,1,6852
User021317,783,0,7,137,0,590
User021886,484,0,3,32,0,255
User021888,136,0,4,43,2,77
User021950,471,0,4,30,0,253
User022034,1297,0,1,0,0,1297
User022292,93,0,1,0,0,93
User022298,86,0,1,0,0,86
User022461,378,0,5,42,0,182
User022587,1354,0,1,0,0,1354
User022682,237,0,3,46,11,122
User022714,755,0,7,74,0,380
User022755,2055,0,2,0,0,125
User022829,81,0,1,0,0,81
User022964,270,0,1,0,0,71
User023014,7731,0,5,45,0,3880
User023132,189,0,6,0,0,115
User023231,396,0,5,22,0,295
User023269,197,0,1,0,0,29
User023271,271,0,3,0,0,208
User023332,751,0,3,0,0,570
User023362,2277,0,9,33,3,1214
User023376,851,0,1,0,0,0
User023387,88,0,1,0,0,0
User023614,4,0,2,0,1,2
User023764,2416,0,7,52,3,1852
User023813,1155,0,2,0,0,821
User023987,5805,0,6,118,0,2994
User024066,728,0,9,109,2,369
User024154,2497,5,6,806,198,1014
User024352,1840,0,1,0,0,1840
User024370,1034,0,10,64,3,540
User024511,473,0,4,140,12,239
User024578,1014,0,5,128,0,549
User024728,507,0,4,9,2,245
User024735,2169,0,4,617,2,1077
User024739,4,0,2,0,0,2
User024817,819,0,4,1693,0,671
User024986,2212,0,2,0,0,730
User025063,293,0,1,0,0,293
User025203,425,0,4,122,3,244
User025222,30,0,1,0,0,0
User025370,22094,0,10,195,62,10235
User025588,472,0,4,61,0,423
User025683,8953,0,8,29,0,4512
User025710,977,0,8,8,0,547
User025797,16313,0,4,0,0,9586
User025927,2068,0,7,95,1,1046
User026109,1017,0,7,128,13,702
User026197,523,0,5,29,0,280
User026228,1,0,1,0,0,0
User026525,706,0,5,51,0,374
User026544,7,0,1,0,0,7
User026549,900,0,1,0,0,900
User026559,350,0,1,0,0,350
User026572,1007,0,6,69,0,574
User026577,66,0,3,0,0,40
User026785,152,0,1,0,0,152
User026834,1465,0,8,62,0,771
User026963,836,0,7,36,1,469
User026984,241,0,7,69,0,136
User026993,334,0,5,153,2,263
User027067,660,0,4,58,0,355
User027197,28,0,1,0,0,28
User027222,816,0,4,6,0,427
User027521,488,0,3,29,0,260
User027531,1222,0,6,56,6,654
User027559,421,0,6,74,6,230
User027777,921,0,6,91,5,664
User027974,62,0,5,29,0,38
User028024,866,0,9,200,0,491
User028050,581,0,4,1437,13,270
User028073,90,0,1,0,0,7
User028242,197,0,5,62,0,109
User028618,596,0,6,75,0,304
User028964,477,0,5,6,0,231
User029094,635,0,6,373,0,324
User029104,448,0,4,24,2,409
User029297,953,0,6,61,0,672
User029300,1169,0,3,40,6,587
User029439,325,0,3,22,0,255
User029644,15,0,1,0,0,15
User029724,316,0,8,87,0,170
User029744,860,0,7,62,8,598
User029966,192,0,3,0,0,190
User030118,516,0,3,5,0,277
User030132,1105,0,2,0,0,692
User030182,16,0,1,0,0,16
User030233,764,0,5,1511,0,417
User030331,1061,0,8,169,0,549
User030366,1915,0,7,764,0,1095
User030388,7023,0,1,0,0,7023
User030427,10,0,1,0,0,10
User030433,2,0,1,0,0,2
User030735,192,0,1,0,0,0
User030814,222,0,1,0,0,222
User030833,646,0,6,37,4,385
User031108,1993,0,4,24,0,1066
User031121,4866,0,6,161,0,2691
User031178,856,0,2,0,0,451
User031231,8016,0,6,53,0,4009
User031302,1664,0,8,67,0,932
User031416,1227,0,7,12,0,649
User031567,650,0,6,61,5,360
User031630,2440,0,12,180,9,1443
User031679,4351,0,1,0,0,0
User031725,3704,0,8,130,0,1872
User031784,39844,19595,8,39,3,39711
User031848,4075,0,2,0,0,827
User031942,1023,0,9,487,11,546
User032004,79,0,3,57,0,44
User032067,79,0,3,28,2,48
User032243,348,0,1,0,0,348
User032294,1434,0,2,0,0,878
User032338,9426,0,6,67,0,5611
User032345,1145,0,4,100,0,793
User032377,830,0,1,0,0,827
User032413,921,0,7,63,1,547
User032480,4102,0,2,0,0,2197
User032509,1153,0,6,146,2,833
User032516,88,0,2,1228,22,0
User032565,172,0,7,196,0,106
User032663,9252,0,5,35,0,4658
User032828,271,0,7,95,8,147
User032981,1,0,1,0,0,1
User033225,798,0,5,232,0,530
User033230,499,0,8,112,0,275
User033514,3688,0,2,0,0,163
User033520,4567,0,6,2,0,2317
User033692,994,0,7,0,0,567
User033741,939,0,3,65,0,674
User033799,289,0,1,0,0,7
User033825,160,0,3,10,4,73
User034024,58,0,1,0,0,9
User034154,504,0,5,22,0,276
User034538,10652,0,7,92,1,5357
User034562,990,0,3,12,2,692
User035071,853,0,5,135,0,488
User035110,614,0,2,0,0,320
User035202,1871,0,8,42,1,1039
User035285,108,0,4,48,0,64
User035437,500,0,4,6,0,263
User035506,540,0,6,5,0,280
User035563,15,0,1,0,0,15
User035571,1776,0,8,183,15,795
User035585,1043,0,6,81,6,722
User035733,2,0,1,0,0,2
User035855,681,0,5,145,0,368
User036022,613,0,5,22,7,360
User036387,3272,0,10,93,9,1965
User036415,641,0,7,117,0,506
User036598,1311,0,7,14,0,697
User036816,632,0,5,79,5,344
User036955,1787,0,7,19,3,908
User037311,572,0,7,138,0,309
User037368,1066,0,1,0,0,1066
User037377,906,0,8,186,7,492
User037491,346,0,1,0,0,346
User037624,16,0,1,0,0,16
User037665,308,0,2,0,0,172
User037700,791,0,7,50,5,489
User037882,3980,0,10,107,0,2015
User037993,493,0,4,29,0,262
User038204,697,0,6,81,5,398
User038230,1484,0,7,189,0,941
User038307,468,0,2,0,0,256
User038348,128,0,1,0,0,3
User038397,1098,0,6,128,11,735
User038582,507,0,2,0,0,271
User038612,141,0,4,47,0,79
User038859,4035,0,4,71,0,2044
User038941,919,0,3,31,0,668
User039148,763,0,5,45,0,400
User039182,1138,0,6,25,2,565
User039185,14209,0,7,14,0,7132
User039233,7131,0,6,153,0,3714
User039276,1035,0,5,29,0,530
User039298,643,0,6,17,2,274
User039439,617,0,6,66,0,307
User039514,66,2,4,36,0,41
User039838,20,0,1,0,0,2
User040186,798,0,3,0,6,422
User040268,474,0,4,0,0,251
User040312,1796,0,5,39,0,1116
User040425,1517,2,10,139,0,837
User040840,1,0,1,0,0,0
User040989,1983,0,6,131,0,1064
User041121,1072,0,9,174,0,727
User041196,4300,1,7,62,0,2107
User041215,420,0,5,53,0,229
User041294,292,0,6,67,0,172
User041555,2,0,1,0,0,2
User041556,677,0,3,423,0,675
User041626,360,0,1,0,0,360
User041762,691,0,6,21,4,392
User041892,17,0,1,0,0,17
User042016,523,0,4,0,0,9
User042068,958,0,8,80,0,661
User042097,203,0,8,126,0,121
User042127,769,0,6,42,90,360
User042162,211,0,6,47,7,109
User042235,533,0,5,129,7,283
User042289,282,0,9,103,0,155
User042347,580,0,3,29,1,317
User042358,355,0,6,40,4,297
User042407,13355,0,4,12,5,12692
User042532,715,0,4,5,0,357
User042543,8,0,1,0,0,4
User042568,538,0,1,0,0,120
User042756,510,0,4,29,0,271
User043179,346,0,1,0,0,346
User043232,924,0,7,111,5,473
User043263,4316,0,6,9,3,2463
User043511,8,0,1,0,0,8
User043676,1152,0,7,204,0,769
User043768,613,0,2,0,0,307
User044130,199,0,7,41,0,157
User044203,1091,0,8,74,0,590
User044319,39,0,1,0,0,3
User044321,113,0,3,23,0,65
User044326,11,0,1,0,0,0
User044801,843,0,2,63,0,436
User044808,467,0,6,33,5,46
User045012,444,0,3,30,4,231
User045043,903,0,4,50,0,613
User045085,533,0,3,0,1,296
User045100,4488,0,4,9,0,2277
User045193,810,0,6,55,0,405
User045247,216,0,7,33,0,125
